ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:907
20416072,2016-09-06 12:42:13,617E - XOR and Favorite Number,GNU C++11,Accepted,763 ms,40700 KB
20415985,2016-09-06 12:37:49,617E - XOR and Favorite Number,GNU C++11,Wrong answer on test 7,468 ms,21100 KB
20415787,2016-09-06 12:24:41,617E - XOR and Favorite Number,GNU C++11,Time limit exceeded on test 7,4000 ms,13400 KB
20415667,2016-09-06 12:17:17,617E - XOR and Favorite Number,GNU C++11,Wrong answer on test 5,265 ms,1900 KB
20389804,2016-09-05 00:03:00,362E - Petya and Pipes,GNU C++11,Accepted,15 ms,100 KB
20389294,2016-09-04 23:20:06,362E - Petya and Pipes,GNU C++11,Wrong answer on test 2,15 ms,0 KB
20385189,2016-09-04 18:27:37,362E - Petya and Pipes,GNU C++11,Wrong answer on test 8,15 ms,0 KB
20370888,2016-09-04 00:16:05,237E - Build String,GNU C++11,Accepted,62 ms,300 KB
20370851,2016-09-04 00:13:55,277E - Binary Tree on Plane,GNU C++11,Accepted,1029 ms,15800 KB
20370646,2016-09-03 23:56:54,237E - Build String,GNU C++11,Time limit exceeded on test 1,2000 ms,98800 KB
20370608,2016-09-03 23:53:36,277E - Binary Tree on Plane,GNU C++11,Accepted,842 ms,15800 KB
20370121,2016-09-03 23:15:29,277E - Binary Tree on Plane,GNU C++11,Wrong answer on test 9,15 ms,15700 KB
20368900,2016-09-03 21:53:13,510E - Fox And Dinner,GNU C++11,Accepted,46 ms,500 KB
20368821,2016-09-03 21:48:37,510E - Fox And Dinner,GNU C++11,Wrong answer on test 5,15 ms,500 KB
20366390,2016-09-03 19:46:56,237E - Build String,GNU C++11,Accepted,30 ms,300 KB
20347324,2016-09-02 22:10:20,546E - Soldier and Traveling,GNU C++11,Accepted,46 ms,400 KB
20296776,2016-08-31 11:17:16,455D - Serega and Fun,GNU C++11,Accepted,1653 ms,197200 KB
20274835,2016-08-30 12:33:17,706E - Working routine,GNU C++11,Accepted,1326 ms,31700 KB
20273282,2016-08-30 11:18:24,706E - Working routine,GNU C++11,Runtime error on test 7,15 ms,8000 KB
20273214,2016-08-30 11:15:10,706E - Working routine,GNU C++11,Runtime error on test 3,0 ms,8000 KB
20264073,2016-08-29 23:17:22,707E - Garlands,GNU C++11,Accepted,1466 ms,126600 KB
20263944,2016-08-29 23:10:33,707E - Garlands,GNU C++11,Wrong answer on test 5,15 ms,126600 KB
20157090,2016-08-25 17:44:07,522D - Closest Equals,GNU C++11,Accepted,935 ms,59100 KB
20153334,2016-08-25 15:12:09,708B - Recover the String,GNU C++11,Accepted,31 ms,2000 KB
20152977,2016-08-25 14:56:38,708B - Recover the String,GNU C++11,Wrong answer on test 4,15 ms,2000 KB
20152804,2016-08-25 14:48:12,708B - Recover the String,GNU C++11,Wrong answer on test 4,15 ms,2000 KB
19752974,2016-08-09 21:53:35,512B - Fox And Jumping,GNU C++11,Wrong answer on test 16,15 ms,4500 KB
19750208,2016-08-09 18:46:15,618D - Hamiltonian Spanning Tree,GNU C++11,Accepted,156 ms,25500 KB
19750186,2016-08-09 18:44:49,618D - Hamiltonian Spanning Tree,GNU C++11,Wrong answer on test 2,0 ms,6700 KB
19750019,2016-08-09 18:32:14,618D - Hamiltonian Spanning Tree,GNU C++11,Wrong answer on test 11,109 ms,10700 KB
19749496,2016-08-09 17:56:11,618D - Hamiltonian Spanning Tree,GNU C++11,Wrong answer on test 3,78 ms,10700 KB
19715374,2016-08-08 00:20:50,182E - Wooden Fence,GNU C++11,Accepted,684 ms,7000 KB
19711797,2016-08-07 21:03:07,704B - Ant Man,GNU C++11,Accepted,639 ms,199100 KB
19711735,2016-08-07 21:01:31,704B - Ant Man,GNU C++11,Wrong answer on test 9,404 ms,199000 KB
19711702,2016-08-07 21:00:46,704B - Ant Man,GNU C++11,Memory limit exceeded on test 1,155 ms,262100 KB
19687538,2016-08-07 16:39:49,154C - Double Profiles,GNU C++11,Wrong answer on test 26,1184 ms,55100 KB
19687430,2016-08-07 16:32:05,154C - Double Profiles,GNU C++11,Wrong answer on test 26,2214 ms,55100 KB
19687380,2016-08-07 16:28:24,154C - Double Profiles,GNU C++11,Wrong answer on test 26,2246 ms,55100 KB
